Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds)
10358444,84,Variant 5,5,21.03.2012 09:00:00,30.09.2013 08:00:00,"1 year, 192 days",48207600000
11269753,79,Variant 6,6,21.03.2012 09:00:00,21.05.2013 08:00:00,"1 year, 60 days",36802800000
11666570,60,Variant 7,7,29.03.2012 22:09:20,14.01.2013 19:12:21,"290 days, 21 hours",25131781000
12421232,40,Variant 8,8,30.03.2012 08:00:00,15.05.2012 20:34:57,"46 days, 12 hours",4019697000
12592056,43,Variant 9,9,03.04.2012 18:42:05,16.05.2012 01:03:31,"42 days, 6 hours",3651686000
12610928,46,Variant 10,10,30.03.2012 08:00:00,25.06.2012 20:15:54,"87 days, 12 hours",7560954000
12984815,38,Variant 11,11,01.04.2012 08:00:00,24.05.2012 20:46:36,"53 days, 12 hours",4625196000
13945854,51,Variant 12,12,03.04.2012 08:00:00,25.06.2012 20:14:40,"83 days, 12 hours",7215280000
13946856,62,Variant 13,13,04.04.2012 08:00:00,22.08.2012 16:32:12,"140 days, 8 hours",12126732000
13968144,44,Variant 14,14,11.04.2012 02:00:23,25.05.2012 08:00:00,"44 days, 5 hours",3823177000
15073705,56,Variant 15,15,13.04.2012 08:00:00,24.07.2012 17:08:42,"102 days, 9 hours",8845722000
15283187,62,Variant 16,16,12.04.2012 08:00:00,14.11.2012 00:34:07,"215 days, 16 hours",18635647000
16399925,82,Variant 17,17,21.04.2012 08:00:00,14.11.2012 02:58:09,"206 days, 18 hours",17866689000
16407460,38,Variant 18,18,23.04.2012 21:33:07,25.05.2012 08:00:00,"31 days, 10 hours",2716013000
16589504,86,Variant 19,19,23.04.2012 08:00:00,12.06.2013 08:00:00,"1 year, 50 days",35856000000
16609162,45,Variant 20,20,18.04.2012 08:00:00,17.07.2012 21:08:48,"90 days, 13 hours",7823328000
16789201,63,Variant 21,21,18.04.2012 08:00:00,20.08.2012 22:44:30,"124 days, 14 hours",10766670000
16796450,81,Variant 22,22,23.04.2012 08:00:00,31.08.2012 08:00:00,130 days,11232000000
17031584,19,Variant 23,23,10.04.2012 08:00:00,24.05.2012 20:23:58,"44 days, 12 hours",3846238000
17935284,40,Variant 24,24,25.04.2012 08:00:00,20.06.2012 00:53:31,"55 days, 16 hours",4812811000
17936924,41,Variant 25,25,26.04.2012 08:00:00,20.06.2012 17:05:25,"55 days, 9 hours",4784725000
17939005,51,Variant 26,26,01.05.2012 08:00:00,18.09.2012 19:32:35,"140 days, 11 hours",12137555000
19080404,14,Variant 27,27,01.05.2012 08:00:00,07.05.2012 18:33:06,"6 days, 10 hours",556386000
19472044,60,Variant 28,28,04.05.2012 08:00:00,28.08.2012 16:48:13,"116 days, 8 hours",10054093000
19476632,63,Variant 29,29,03.05.2012 08:00:00,27.08.2012 18:27:14,"116 days, 10 hours",10060034000
19827252,52,Variant 30,30,11.05.2012 08:00:00,14.08.2012 19:31:19,"95 days, 11 hours",8249479000
19827989,62,Variant 31,31,10.05.2012 08:00:00,26.08.2013 08:00:00,"1 year, 108 days",40867200000
19830478,63,Variant 32,32,10.05.2012 08:00:00,03.10.2012 16:30:54,"146 days, 8 hours",12645054000
19834032,73,Variant 33,33,13.05.2012 08:00:00,07.11.2012 19:04:00,"178 days, 11 hours",15419040000
19834965,48,Variant 34,34,15.05.2012 08:00:00,24.07.2012 17:09:49,"70 days, 9 hours",6080989000
19836934,52,Variant 35,35,21.05.2012 08:00:00,27.08.2012 18:28:19,"98 days, 10 hours",8504899000
19838656,13,Variant 36,36,22.05.2012 08:00:00,23.05.2012 01:24:23,"17 hours, 24 mins",62663000
19844185,69,Variant 37,37,24.05.2012 08:00:00,12.09.2012 16:57:11,"111 days, 8 hours",9622631000
19848392,48,Variant 38,38,04.06.2012 08:00:00,06.08.2012 16:24:59,"63 days, 8 hours",5473499000
19850415,58,Variant 39,39,01.06.2012 08:00:00,04.09.2012 20:15:11,"95 days, 12 hours",8252111000
19851001,52,Variant 40,40,03.06.2012 08:00:00,03.09.2012 16:14:32,"92 days, 8 hours",7978472000
19851499,47,Variant 41,41,05.06.2012 08:00:00,09.07.2012 08:00:00,34 days,2937600000
19852674,75,Variant 42,42,05.06.2012 08:00:00,24.09.2012 08:00:00,111 days,9590400000
19854636,11,Variant 43,43,05.06.2012 08:00:00,06.06.2012 17:46:56,"1 day, 9 hours",121616000
19857332,78,Variant 44,44,09.06.2012 08:00:00,18.10.2012 17:54:56,"131 days, 9 hours",11354096000
19857827,62,Variant 45,45,06.06.2012 08:00:00,06.11.2012 23:42:44,"153 days, 15 hours",13275764000
